,answer,token_usage
0,601.0,4055
1,6.0,5848
2,601.0,3224
3,601.0,4760
4,601.0,3288
5,601.0,3096
6,601.0,7449
7,601.0,1809
8,601.0,5976
9,601.0,2259
10,601.0,3224
11,601.0,3032
12,601.0,5267
13,601.0,1431
14,6.0,2386
15,601.0,3735
16,601.0,3415
17,601.0,2967
18,601.0,4567
19,601.0,5848
20,601.0,1943
21,601.0,3537
22,601.0,2584
23,601.0,13010
24,601.0,4631
25,601.0,4183
26,601.0,2007
27,601.0,7064
28,601.0,2776
29,601.0,2647
30,601.0,1944
31,601.0,2456
32,601.0,5528
33,601.0,4313
34,601.0,6424
35,601.0,2839
36,601.0,2711
37,601.0,2710
38,601.0,2391
39,601.0,3097

