,answer,token_usage
0,480.0,3095
1,480.0,2648
2,80.0,7186
3,480.0,3415
4,480.0,3799
5,480.0,2513
6,480.0,2712
7,480.0,5334
8,480.0,3991
9,480.0,2905
10,480.0,5073
11,480.0,3479
12,480.0,3155
13,480.0,3986
14,480.0,5527
15,480.0,3537
16,480.0,3352
17,480.0,2962
18,480.0,4311
19,480.0,2712
20,480.0,2577
21,480.0,3032
22,480.0,2705
23,480.0,4114
24,480.0,3096
25,480.0,4248
26,480.0,4247
27,480.0,2967
28,480.0,2258
29,480.0,3031
30,480.0,3217
31,480.0,3159
32,480.0,3026
33,480.0,3416
34,480.0,3665
35,480.0,3090
36,480.0,2897
37,480.0,4055
38,480.0,3480
39,480.0,2647

