,answer,token_usage
0,721.0,531
1,721.0,594
2,721.0,658
3,721.0,724
4,721.0,658
5,721.0,850
6,721.0,786
7,721.0,658
8,721.0,658
9,721.0,658
10,721.0,530
11,721.0,728
12,721.0,600
13,721.0,594
14,721.0,856
15,721.0,594
16,721.0,791
17,721.0,786
18,721.0,531
19,721.0,658
20,721.0,532
21,721.0,722
22,721.0,658
23,721.0,914
24,721.0,850
25,721.0,722
26,721.0,786
27,721.0,1106
28,721.0,914
29,721.0,850
30,721.0,722
31,721.0,786
32,721.0,600
33,721.0,787
34,721.0,594
35,721.0,530
36,721.0,722
37,721.0,594
38,721.0,722
39,721.0,594

