,answer,token_usage
0,236.0,4498
1,236.0,9426
2,236.0,2194
3,208.0,33684
4,236.0,9745
5,236.0,4692
6,236.0,9107
7,236.0,9746
8,236.0,6292
9,236.0,1490
10,236.0,12050
11,236.0,3538
12,236.0,19026
13,236.0,7764
14,236.0,1745
15,236.0,5329
16,236.0,8853
17,236.0,25234
18,236.0,1682
19,236.0,1554
20,236.0,6226
21,236.0,10067
22,236.0,5778
23,236.0,3091
24,236.0,3026
25,236.0,14931
26,236.0,9684
27,236.0,2003
28,236.0,1874
29,236.0,17619
30,236.0,5969
31,236.0,8466
32,236.0,11668
33,236.0,3602
34,236.0,2322
35,236.0,5073
36,236.0,5137
37,236.0,23955
38,236.0,2450
39,236.0,2322

