,answer,token_usage
0,204.0,791
1,204.0,1173
2,204.0,918
3,204.0,728
4,204.0,1112
5,204.0,726
6,204.0,920
7,204.0,529
8,204.0,1110
9,204.0,791
10,204.0,978
11,204.0,727
12,204.0,983
13,204.0,790
14,204.0,722
15,204.0,727
16,204.0,791
17,204.0,919
18,204.0,728
19,204.0,918
20,204.0,728
21,204.0,598
22,204.0,791
23,204.0,725
24,204.0,917
25,204.0,726
26,204.0,600
27,204.0,982
28,204.0,727
29,204.0,598
30,204.0,726
31,204.0,663
32,204.0,1239
33,204.0,662
34,204.0,598
35,204.0,726
36,204.0,1047
37,204.0,983
38,204.0,850
39,204.0,854

