,answer,token_usage
0,42.0,5143
1,110.0,5463
2,155.0,2584
3,110.0,6744
4,110.0,6361
5,134.0,4376
6,110.0,4055
7,155.0,2839
8,155.0,3287
9,110.0,4695
10,110.0,5335
11,110.0,5080
12,110.0,4632
13,134.0,3224
14,155.0,3799
15,110.0,6679
16,110.0,4567
17,134.0,3543
18,134.0,3863
19,110.0,4760
20,110.0,4951
21,110.0,4759
22,134.0,5912
23,42.0,3990
24,110.0,3991
25,110.0,6679
26,110.0,7255
27,110.0,5976
28,110.0,3735
29,155.0,2519
30,110.0,5271
31,110.0,6937
32,134.0,4056
33,110.0,6423
34,110.0,5975
35,155.0,3352
36,155.0,3925
37,110.0,3801
38,110.0,5654
39,110.0,8599

