,answer,token_usage
0,104.0,2194
1,104.0,1749
2,104.0,4760
3,104.0,2258
4,104.0,3222
5,104.0,2071
6,104.0,3156
7,104.0,2518
8,104.0,2386
9,104.0,2968
10,104.0,5144
11,104.0,1688
12,104.0,2194
13,104.0,2390
14,104.0,1750
15,104.0,1944
16,104.0,4562
17,104.0,3218
18,104.0,4178
19,104.0,4498
20,104.0,2455
21,104.0,4305
22,104.0,2328
23,104.0,3026
24,104.0,2007
25,104.0,2322
26,199.0,4062
27,104.0,2264
28,199.0,3581
29,104.0,3800
30,104.0,2322
31,104.0,1686
32,199.0,4127
33,104.0,1944
34,104.0,1942
35,104.0,2642
36,104.0,2455
37,104.0,6744
38,104.0,2578
39,104.0,2450

