,answer,token_usage
0,113.0,5137
1,113.0,5203
2,113.0,6164
3,113.0,6739
4,113.0,6227
5,57.0,9109
6,113.0,5396
7,113.0,6034
8,113.0,5717
9,113.0,8594
10,57.0,13142
11,87.0,7761
12,57.0,3985
13,113.0,6226
14,57.0,4114
15,35.0,17878
16,113.0,4819
17,87.0,6993
18,113.0,10005
19,57.0,4180
20,113.0,9107
21,113.0,6035
22,57.0,6547
23,113.0,6417
24,113.0,6100
25,113.0,5010
26,1109.0,6100
27,113.0,3858
28,57.0,7891
29,113.0,5652
30,113.0,5651
31,57.0,5521
32,113.0,6612
33,113.0,7186
34,113.0,5075
35,57.0,4179
36,113.0,10386
37,113.0,7251
38,113.0,5780
39,57.0,5012

