,answer,token_usage
0,518200.0,163
1,4350000.0,149
2,1450000.0,242
3,1250000.0,94
4,355000.0,77
5,525000.0,191
6,541724.25,217
7,2150000.0,143
8,763237.9552814413,226
9,1450000.0,208
10,1450000.0,206
11,3022900000.0,1378
12,1400000.0,130
13,683700.0,118
14,495625.0,344
15,2050000.0,129
16,270000.0,150
17,660000.0,155
18,315000.0,105
19,2760000.0,165
20,550000.0,147
21,850000.0,61
22,800000.0,115
23,292500.0,151
24,416244.35391168715,212
25,469125.0,284
26,1600000.0,199
27,1450000.0,191
28,1450000.0,143
29,4481526.928488635,280
30,850000.0,87
31,1450000.0,237
32,540000.0,119
33,3200000.0,153
34,1694382696000.0,1455
35,2290725.0,186
36,1500000.0,127
37,1300000.0,90
38,4394141.052290504,292
39,900000.0,122

