,answer,token_usage
0,33.0,722
1,33.0,1043
2,33.0,786
3,33.0,914
4,33.0,978
5,33.0,1106
6,33.0,850
7,33.0,1042
8,33.0,786
9,33.0,722
10,33.0,978
11,33.0,850
12,33.0,659
13,33.0,594
14,33.0,722
15,33.0,978
16,33.0,724
17,33.0,1172
18,33.0,1042
19,33.0,850
20,33.0,1106
21,33.0,980
22,33.0,978
23,33.0,850
24,33.0,786
25,33.0,1106
26,33.0,1170
27,33.0,914
28,33.0,914
29,33.0,1618
30,33.0,786
31,33.0,530
32,33.0,914
33,33.0,978
34,33.0,658
35,33.0,1170
36,33.0,914
37,33.0,978
38,33.0,916
39,33.0,1234

