,answer,token_usage
0,59.0,1109
1,673.0,1301
2,176.0,5013
3,197.0,4562
4,86.0,2385
5,43.0,2837
6,2025.0,1751
7,86.0,1686
8,2025.0,1171
9,115.0,1109
10,2029.0,1367
11,2026.0,1623
12,105.0,2005
13,4049.0,3159
14,115.0,1749
15,59.0,789
16,59.0,853
17,103.0,722
18,59.0,1809
19,2025.0,1367
20,59.0,1045
21,63.0,3089
22,87.0,2321
23,2025.0,980
24,2027.0,2260
25,2026.0,1107
26,59.0,3093
27,115.0,1493
28,176.0,981
29,91.0,2385
30,2025.0,2456
31,290.0,1425
32,4045.0,4125
33,2023.0,2451
34,432.0,1489
35,167.0,1362
36,215.0,1042
37,115.0,853
38,1763.0,1303
39,1157.0,791

