,answer,token_usage
0,29.0,4501
1,113.0,3922
2,136.0,1745
3,57.0,1939
4,1086.0,4373
5,113.0,5138
6,34.0,5075
7,7.692307692307692,4311
8,10.0,5971
9,57.0,2578
10,57.0,3923
11,136.0,3091
12,57.0,2513
13,109.0,2194
14,13.0,5073
15,87.0,4310
16,57.0,3921
17,113.0,3218
18,113.0,3607
19,47.0,3861
20,57.0,2834
21,61.0,5653
22,57.0,2130
23,10.333333333333334,3415
24,113.0,4114
25,1.0,6422
26,113.0,4182
27,397.0,4117
28,29.0,1877
29,57.0,2450
30,59.0,3413
31,38.0,3478
32,413.0,2644
33,29.0,3030
34,57.0,2388
35,57.0,3025
36,59.0,5074
37,136.0,3218
38,61.0,5651
39,141.0,3346

