,answer,token_usage
0,8.0,2005
1,8.0,1877
2,14.0,1111
3,16.0,1554
4,12.0,1494
5,6.0,2131
6,16.0,1361
7,8.0,1553
8,8.0,850
9,8.0,1748
10,16.0,1303
11,4.0,1427
12,8.0,2905
13,8.0,1041
14,16.0,1494
15,14.0,1875
16,8.0,2323
17,16.0,786
18,16.0,2327
19,8.0,1559
20,20.0,2003
21,28.0,982
22,14.0,1815
23,8.0,1170
24,16.0,1239
25,14.0,1555
26,16.0,982
27,16.0,721
28,8.0,2073
29,14.0,1365
30,16.0,1430
31,16.0,1426
32,16.0,914
33,20.0,2514
34,16.0,1235
35,8.0,1364
36,16.0,341
37,8.0,1298
38,14.0,2260
39,14.0,2065

