,answer,token_usage
0,369.0,4824
1,365.0,3859
2,130.0,6743
3,365.0,3411
4,351.0,3473
5,367.0,3986
6,403.0,4052
7,13.0,4438
8,365.0,4690
9,365.0,3795
10,17.0,4178
11,17.0,3861
12,365.0,4311
13,25.0,2389
14,419.0,3921
15,365.0,2706
16,411.0,6866
17,17.0,3349
18,17.0,7187
19,17.0,3862
20,367.0,5333
21,419.0,3028
22,365.0,3474
23,17.0,2258
24,41.0,6035
25,411.0,5714
26,365.0,2450
27,113.0,4374
28,369.0,3285
29,375.0,5589
30,365.0,3474
31,365.0,4308
32,365.0,3475
33,365.0,3154
34,365.0,4434
35,365.0,3538
36,373.0,3733
37,365.0,4117
38,475.0,5077
39,17.0,3538

