,answer,token_usage
0,1024.0,1945
1,964.0,2519
2,1024.0,2393
3,902.0,2582
4,14464.0,1755
5,2.0,2449
6,902.0,3670
7,1024.0,2772
8,900.0,1298
9,902.0,2260
10,1024.0,1437
11,186.0,2449
12,961.0,2135
13,902.0,1175
14,1024.0,2387
15,1024.0,2329
16,962.0,3090
17,902.0,2199
18,902.0,2327
19,902.0,2071
20,902.0,1937
21,1024.0,2714
22,1024.0,1306
23,902.0,1495
24,1024.0,1433
25,902.0,1746
26,2.0,1874
27,902.0,2199
28,122.0,2002
29,18.0,1559
30,1024.0,2008
31,902.0,2006
32,900.0,1878
33,1024.0,1498
34,1024.0,1689
35,902.0,3601
36,1024.0,2579
37,1024.0,2394
38,902.0,2902
39,1024.0,1050

