,answer,token_usage
0,30.0,277
1,245.0,917
2,30.0,917
3,30.0,786
4,30.0,1429
5,30.0,789
6,245.0,981
7,30.0,853
8,15.0,917
9,15.0,658
10,30.0,2002
11,30.0,722
12,45.0,786
13,30.0,914
14,30.0,850
15,30.0,786
16,30.0,1558
17,30.0,1234
18,20.0,722
19,245.0,598
20,245.0,405
21,30.0,721
22,15.0,980
23,15.0,978
24,30.0,850
25,55.0,1367
26,30.0,918
27,30.0,1557
28,245.0,468
29,30.0,338
30,6.0,1237
31,15.0,657
32,15.0,402
33,9.0,658
34,15.0,594
35,30.0,789
36,30.0,406
37,30.0,597
38,30.0,981
39,30.0,724

