,answer,token_usage
0,520.0,1816
1,468.0,4562
2,312.0,1810
3,676.0,2706
4,468.0,2642
5,468.0,3410
6,1488.0,2839
7,520.0,3473
8,520.0,2962
9,80.0,3353
10,676.0,919
11,520.0,1873
12,364.0,3480
13,520.0,2322
14,676.0,1554
15,106.97142857142858,2087
16,156.0,2834
17,1488.0,3797
18,468.0,1426
19,1096.0,1876
20,120.0,2514
21,52.0,3330
22,520.0,1682
23,364.0,1689
24,90.0,2263
25,1488.0,3028
26,175.5,3858
27,1024.0,2388
28,520.0,3224
29,468.0,3155
30,52.0,2270
31,624.0,5910
32,520.0,1682
33,520.0,1426
34,520.0,4241
35,156.0,2833
36,468.0,2385
37,312.0,4499
38,241.0,2901
39,1488.0,3223

