,answer,token_usage
0,540.0,535
1,540.0,658
2,540.0,855
3,540.0,663
4,540.0,536
5,540.0,534
6,540.0,728
7,540.0,919
8,540.0,598
9,540.0,982
10,540.0,530
11,540.0,599
12,540.0,599
13,540.0,535
14,540.0,599
15,540.0,470
16,540.0,402
17,540.0,855
18,540.0,792
19,540.0,599
20,540.0,402
21,540.0,1176
22,540.0,663
23,540.0,658
24,540.0,599
25,540.0,406
26,540.0,535
27,540.0,727
28,540.0,535
29,540.0,855
30,540.0,593
31,540.0,598
32,540.0,727
33,540.0,662
34,540.0,1301
35,540.0,791
36,540.0,406
37,540.0,1048
38,540.0,663
39,540.0,1240

