,answer,token_usage
0,122.0,2712
1,1024.0,3353
2,902.0,4823
3,962.0,3992
4,902.0,4503
5,902.0,3606
6,902.0,4375
7,902.0,4631
8,902.0,3800
9,1024.0,3673
10,902.0,4695
11,932.0,5784
12,902.0,5528
13,902.0,4823
14,902.0,4439
15,902.0,3671
16,902.0,5335
17,902.0,5911
18,902.0,4375
19,252.0,5528
20,2.0,5074
21,1024.0,5021
22,902.0,4823
23,902.0,4439
24,902.0,3991
25,1024.0,3866
26,962.0,5783
27,1024.0,2907
28,1024.0,3034
29,902.0,5016
30,902.0,2903
31,902.0,5851
32,1922.0,3226
33,902.0,10067
34,902.0,4695
35,1024.0,2266
36,902.0,5207
37,902.0,5399
38,902.0,7447
39,902.0,6871

