,answer,token_usage
0,2590.0,160
1,2590.0,172
2,2590.0,164
3,3430.0,173
4,2590.0,175
5,3430.0,162
6,3430.0,161
7,2590.0,218
8,3430.0,164
9,3430.0,165
10,2590.0,161
11,2590.0,189
12,3430.0,154
13,2590.0,146
14,2590.0,167
15,2590.0,129
16,2590.0,169
17,3430.0,203
18,2710.0,201
19,2590.0,180
20,3430.0,197
21,3010.0,183
22,3430.0,159
23,3430.0,164
24,2590.0,157
25,2590.0,204
26,3430.0,184
27,3430.0,151
28,3430.0,186
29,3430.0,213
30,3430.0,198
31,3430.0,156
32,2590.0,173
33,2590.0,177
34,3430.0,172
35,2590.0,206
36,2590.0,214
37,2590.0,172
38,2590.0,190
39,2590.0,172

