,answer,token_usage
0,288.0,96
1,144.0,132
2,144.0,106
3,144.0,140
4,144.0,115
5,72.0,138
6,72.0,119
7,72.0,127
8,144.0,132
9,144.0,134
10,72.0,103
11,72.0,150
12,72.0,152
13,72.0,95
14,144.0,110
15,144.0,116
16,72.0,86
17,72.0,145
18,144.0,130
19,72.0,152
20,144.0,129
21,72.0,105
22,144.0,128
23,72.0,101
24,72.0,109
25,288.0,135
26,72.0,105
27,144.0,130
28,144.0,121
29,72.0,126
30,72.0,129
31,144.0,142
32,144.0,145
33,144.0,131
34,144.0,130
35,144.0,124
36,144.0,121
37,144.0,123
38,144.0,99
39,144.0,121

