,answer,token_usage
0,7.166666666666667,208
1,3.5,192
2,9.25,223
3,7.166666666666667,164
4,4.0,71
5,7.166666666666667,175
6,3.5,207
7,3.5,201
8,3.5,189
9,3.5,215
10,7.166666666666667,218
11,10.5,98
12,9.166666666666666,151
13,7.0,233
14,10.75,140
15,5.0,45
16,7.166666666666667,195
17,3.5,203
18,8.5,242
19,3.5,206
20,7.166666666666667,115
21,8.5,143
22,7.166666666666667,170
23,12.5,119
24,4.666666666666667,185
25,7.166666666666667,167
26,7.17,255
27,3.5,236
28,3.5,167
29,10.5,120
30,3.1667,233
31,7.166666666666667,178
32,7.166666666666667,131
33,-10.833333333333334,254
34,7.166666666666667,235
35,-7.166666666666667,205
36,10.75,232
37,8.5,157
38,10.5,101
39,10.5,117

