,answer,token_usage
0,104.0,1426
1,11.0,1170
2,28.0,2579
3,4.0,2322
4,6.0,978
5,14.0,1301
6,104.0,1938
7,6.0,3220
8,6.0,1362
9,104.0,2386
10,104.0,2642
11,68.0,1362
12,52.0,1749
13,28.0,2133
14,14.0,1105
15,115.0,2834
16,11.0,3216
17,6.0,2706
18,104.0,2132
19,104.0,3602
20,6.0,2834
21,11.0,1362
22,104.0,2386
23,6.0,1554
24,64.0,3218
25,19.0,1233
26,66.0,2703
27,104.0,2322
28,104.0,2835
29,11.0,1938
30,104.0,1874
31,6.0,2002
32,11.0,2066
33,72.0,2770
34,6.0,2835
35,11.0,3412
36,6.0,850
37,11.0,1362
38,16.0,2133
39,17414.0,1556

