,answer,token_usage
0,480.0,1426
1,480.0,1938
2,480.0,1553
3,480.0,1682
4,480.0,1876
5,480.0,2066
6,480.0,1298
7,480.0,1746
8,480.0,1431
9,480.0,1170
10,480.0,1427
11,480.0,1554
12,959.0,1746
13,480.0,1234
14,480.0,1234
15,960.0,2450
16,480.0,1362
17,480.0,2834
18,480.0,1810
19,480.0,2194
20,480.0,2065
21,480.0,1746
22,480.0,1874
23,480.0,1810
24,480.0,2965
25,50.55555555555556,1955
26,480.0,2066
27,480.0,1298
28,480.0,2261
29,480.0,1554
30,480.0,1362
31,480.0,1362
32,480.0,2643
33,80.0,3410
34,80.0,2898
35,480.0,2002
36,480.0,1426
37,480.0,2643
38,80.0,1170
39,480.0,2002

