,answer,token_usage
0,273.0,168
1,273.0,136
2,273.0,116
3,182.0,74
4,182.0,77
5,136.0,100
6,91.0,70
7,136.0,84
8,273.0,174
9,136.0,73
10,273.0,158
11,273.0,130
12,136.0,86
13,273.0,85
14,136.0,84
15,182.0,72
16,273.0,132
17,273.0,157
18,273.0,75
19,136.0,72
20,136.0,81
21,91.0,99
22,136.0,81
23,273.0,142
24,136.0,77
25,182.0,115
26,273.0,107
27,136.0,74
28,136.0,83
29,136.0,83
30,136.0,80
31,136.0,81
32,136.0,79
33,273.0,107
34,136.0,83
35,273.0,131
36,273.0,156
37,273.0,152
38,273.0,103
39,136.0,76

