,answer,token_usage
0,400.0,69
1,900.0,111
2,450.0,13316
3,450.0,151
4,900.0,135
5,450.0,79
6,850.0,77
7,450.0,143
8,900.0,115
9,450.0,143
10,550.0,69
11,450.0,158
12,900.0,106
13,900.0,145
14,400.0,111
15,900.0,107
16,400.0,76
17,450.0,106
18,450.0,86
19,450.0,102
20,400.0,86
21,900.0,153
22,550.0,67
23,550.0,109
24,450.0,132
25,900.0,154
26,450.0,152
27,450.0,145
28,450.0,113
29,400.0,89
30,520.0,65
31,850.0,100
32,450.0,143
33,450.0,105
34,450.0,131
35,900.0,109
36,450.0,126
37,900.0,142
38,450.0,147
39,320.0,83

