,answer,token_usage
0,139.0,151
1,138.0,69
2,139.0,116
3,139.0,139
4,138.0,124
5,140.0,84
6,138.0,107
7,139.0,118
8,139.0,142
9,139.0,168
10,140.0,101
11,139.0,132
12,138.0,127
13,140.0,108
14,140.0,51
15,140.0,98
16,139.0,58
17,139.0,146
18,140.0,69
19,138.0,112
20,139.0,161
21,140.0,112
22,139.0,132
23,139.0,115
24,138.0,74
25,138.0,114
26,138.0,116
27,138.0,117
28,140.0,103
29,138.0,102
30,139.0,172
31,139.0,167
32,139.0,137
33,138.0,93
34,138.0,97
35,139.0,85
36,140.0,91
37,139.0,120
38,139.0,182
39,144.0,105

