,answer,token_usage
0,300.0,112
1,240.0,156
2,360.0,193
3,240.0,122
4,320.0,134
5,360.0,193
6,360.0,181
7,360.0,205
8,360.0,189
9,300.0,184
10,300.0,108
11,360.0,195
12,240.0,138
13,300.0,122
14,240.0,161
15,300.0,130
16,240.0,77
17,240.0,77
18,300.0,119
19,240.0,65
20,240.0,127
21,360.0,220
22,400.0,154
23,300.0,123
24,360.0,191
25,300.0,95
26,300.0,141
27,360.0,233
28,360.0,181
29,240.0,77
30,360.0,164
31,300.0,126
32,300.0,130
33,340.0,91
34,300.0,133
35,300.0,132
36,360.0,151
37,340.0,114
38,360.0,202
39,360.0,143

