,answer,token_usage
0,30.0,326
1,47.66667,293
2,1655.0,249
3,37.166666666666664,217
4,6.0,248
5,30.0,304
6,21.0,270
7,24.0,253
8,24.0,238
9,17.0,50
10,37.17,338
11,30.0,257
12,35.0,153
13,1800.0,290
14,30.0,235
15,47.666666666666664,258
16,20.0,84
17,37.17,319
18,47.666666666666664,298
19,21.0,79
20,37.1667,250
21,42.333333333333336,253
22,47.67,278
23,16.0,94
24,47.67,287
25,18.75,96
26,47.666666666666664,258
27,41.666666666666664,279
28,30.0,305
29,42.333333333333336,285
30,47.666666666666664,314
31,38.94,377
32,47.6667,287
33,30.0,219
34,16.0,77
35,37.166666666666664,353
36,11.5,136
37,26.5,304
38,27.0,216
39,30.0,309

