,answer,token_usage
0,38600.0,92
1,43800.0,129
2,45000.0,94
3,43500.0,183
4,42500.0,91
5,44200.0,149
6,44000.0,90
7,45700.0,104
8,43000.0,104
9,43000.0,100
10,43600.0,113
11,46800.0,125
12,42600.0,103
13,40000.0,95
14,43000.0,122
15,348500.0,108
16,44700.0,100
17,43800.0,97
18,44500.0,99
19,36800.0,77
20,43500.0,180
21,43600.0,101
22,43300.0,99
23,43700.0,91
24,44700.0,113
25,46500.0,101
26,43500.0,209
27,43500.0,106
28,42000.0,68
29,43000.0,134
30,43000.0,97
31,43000.0,97
32,43300.0,136
33,43700.0,98
34,43500.0,156
35,43500.0,94
36,40000.0,109
37,43700.0,95
38,43000.0,92
39,43500.0,191

