,answer,token_usage
0,300.0,167
1,300.0,113
2,5.0,115
3,300.0,132
4,75.0,179
5,300.0,211
6,5.0,200
7,5.0,114
8,300.0,240
9,5.0,178
10,300.0,307
11,5.0,176
12,300.0,187
13,5.0,204
14,5.0,176
15,75.0,155
16,300.0,220
17,300.0,231
18,300.0,184
19,5.0,155
20,5.0,205
21,300.0,220
22,5.0,216
23,285.0,360
24,300.0,210
25,180.0,169
26,200.0,194
27,300.0,178
28,300.0,201
29,300.0,168
30,300.0,155
31,300.0,157
32,5.0,145
33,300.0,238
34,300.0,239
35,300.0,324
36,5.0,222
37,5.0,163
38,300.0,119
39,300.0,138

