,answer,token_usage
0,89.0,194
1,89.0,211
2,83.0,336
3,101.0,137
4,116.0,259
5,60.0,214
6,89.0,260
7,47.0,290
8,130.0,24
9,107.0,230
10,89.0,124
11,83.0,277
12,107.0,266
13,117.0,240
14,132.0,286
15,83.0,201
16,96.0,118
17,89.0,308
18,96.0,189
19,87.0,226
20,29.0,260
21,83.0,288
22,107.0,256
23,107.0,225
24,89.0,261
25,92.0,235
26,89.0,336
27,89.0,271
28,92.0,274
29,20.0,277
30,83.0,260
31,107.0,286
32,132.0,236
33,92.0,341
34,107.0,239
35,110.0,274
36,72.0,253
37,29.0,288
38,107.0,218
39,29.0,202

