,answer,token_usage
0,6277.0,110
1,6277.0,89
2,9277.0,62
3,6277.0,118
4,9277.0,60
5,6287.0,110
6,8277.0,65
7,6277.0,103
8,8277.0,59
9,8277.0,58
10,9277.0,67
11,8277.0,89
12,6277.0,120
13,6277.0,81
14,8277.0,57
15,6287.0,94
16,6287.0,159
17,8000.0,68
18,6277.0,127
19,6277.0,122
20,6277.0,112
21,6287.0,134
22,6277.0,94
23,6287.0,93
24,8277.0,56
25,6277.0,120
26,8277.0,54
27,6287.0,183
28,6287.0,96
29,6277.0,76
30,6277.0,125
31,8277.0,94
32,6277.0,118
33,6277.0,98
34,8277.0,67
35,6287.0,78
36,9277.0,85
37,6287.0,121
38,7277.0,70
39,8277.0,65

