,answer,token_usage
0,113.0,7316
1,113.0,11092
2,113.0,14933
3,113.0,10323
4,113.0,6611
5,113.0,11220
6,113.0,19608
7,411.0,12373
8,113.0,9491
9,113.0,8728
10,113.0,11865
11,113.0,10321
12,113.0,29333
13,113.0,15763
14,113.0,7637
15,113.0,7956
16,113.0,12756
17,113.0,8980
18,113.0,13269
19,113.0,8980
20,113.0,8660
21,113.0,9170
22,100113.0,16276
23,113.0,13012
24,113.0,10450
25,113.0,11798
26,57.0,6292
27,113.0,8789
28,113.0,9940
29,113.0,8148
30,113.0,13524
31,113.0,12818
32,113.0,10643
33,113.0,9366
34,113.0,12884
35,35.0,13268
36,113.0,11218
37,113.0,29844
38,113.0,10131
39,113.0,8919

