,answer,token_usage
0,127.0,16467
1,127.0,12242
2,127.0,12436
3,7.0,19799
4,127.0,8018
5,127.0,11474
6,127.0,10259
7,127.0,21330
8,127.0,11858
9,127.0,20370
10,127.0,12691
11,127.0,34705
12,127.0,13011
13,127.0,11345
14,127.0,11605
15,40.0,59737
16,127.0,35409
17,127.0,9617
18,127.0,17106
19,127.0,10194
20,127.0,25942
21,127.0,22611
22,127.0,19414
23,127.0,28435
24,127.0,19410
25,127.0,16081
26,127.0,20754
27,127.0,21843
28,127.0,10385
29,127.0,28050
30,127.0,16405
31,127.0,14547
32,127.0,38356
33,127.0,9682
34,127.0,12625
35,127.0,15123
36,55.0,23378
37,127.0,9044
38,127.0,12050
39,127.0,13073

