,answer,token_usage
0,294.0,2008
1,294.0,1559
2,294.0,1944
3,294.0,1943
4,294.0,1752
5,294.0,1432
6,294.0,2264
7,294.0,1751
8,294.0,1944
9,294.0,1944
10,294.0,1688
11,294.0,1496
12,294.0,1943
13,294.0,2392
14,294.0,2071
15,294.0,1688
16,294.0,1816
17,294.0,2071
18,294.0,1495
19,294.0,2136
20,294.0,2075
21,294.0,1624
22,294.0,1624
23,294.0,1240
24,294.0,1944
25,294.0,2199
26,294.0,1816
27,294.0,1368
28,294.0,1434
29,294.0,1752
30,294.0,2072
31,294.0,1496
32,294.0,1367
33,294.0,1816
34,294.0,1752
35,294.0,1752
36,294.0,1688
37,294.0,1880
38,294.0,1560
39,294.0,2139

