,answer,token_usage
0,99276.92,332
1,99077.92,325
2,99538.92,368
3,99076.92,252
4,95200.0,321
5,136000.0,191
6,98500.0,235
7,99076.15,242
8,96000.0,472
9,99384.62,332
10,96000.0,253
11,86000.0,234
12,99107.69,334
13,99176.92,359
14,86153.84,269
15,124000.0,76
16,99076.15,373
17,99076.0,218
18,95200.0,188
19,99076.92,311
20,98307.69,243
21,99108.0,362
22,95200.0,242
23,80000.0,136
24,99076.92,274
25,99999.99999999999,291
26,99076.92,296
27,86400.0,174
28,99077.0,284
29,99076.92,257
30,99077.0,280
31,112000.0,56
32,99076.923,304
33,96000.0,330
34,99769.23,236
35,90461.54,247
36,84000.0,56
37,99076.92,278

