,answer,token_usage
0,6287.0,96
1,6287.0,79
2,6277.0,130
3,8277.0,67
4,8277.0,60
5,6277.0,93
6,6277.0,82
7,6277.0,99
8,6287.0,136
9,6277.0,96
10,6277.0,114
11,6277.0,100
12,6277.0,149
13,6287.0,138
14,8277.0,55
15,6287.0,78
16,6287.0,123
17,6277.0,148
18,6277.0,107
19,9277.0,66
20,6277.0,80
21,8277.0,56
22,6287.0,105
23,8277.0,64
24,6287.0,92
25,6277.0,106
26,6287.0,75
27,8277.0,64
28,6277.0,128
29,6287.0,143
30,6287.0,125
31,6277.0,130
32,6287.0,144
33,6287.0,82
34,6277.0,124
35,6277.0,76
36,6277.0,78
37,6287.0,134
38,8277.0,72
39,6287.0,132

