,answer,token_usage
0,43500.0,111
1,43400.0,116
2,43300.0,173
3,43500.0,101
4,42700.0,99
5,43500.0,133
6,43000.0,122
7,43000.0,90
8,43500.0,96
9,42000.0,89
10,43600.0,129
11,43000.0,90
12,38500.0,103
13,43700.0,106
14,42.0,99
15,43600.0,100
16,43500.0,176
17,43600.0,91
18,43500.0,90
19,339500.0,105
20,42500.0,117
21,43400.0,140
22,43400.0,103
23,43400.0,91
24,43000.0,90
25,43600.0,98
26,42600.0,92
27,40800.0,97
28,42600.0,111
29,43500.0,92
30,43500.0,94
31,45000.0,129
32,42700.0,96
33,43500.0,202
34,43000.0,89
35,42900.0,92
36,43000.0,94
37,43600.0,95
38,43000.0,148
39,43000.0,152

