,answer,token_usage
0,1220.0,161
1,280.0,179
2,80.0,199
3,1220.0,97
4,1320.0,204
5,280.0,189
6,80.0,216
7,1320.0,196
8,1420.0,186
9,1320.0,176
10,180.0,215
11,1320.0,173
12,1220.0,189
13,2640.0,231
14,180.0,243
15,2640.0,223
16,280.0,221
17,3940.0,146
18,1420.0,191
19,1320.0,208
20,1320.0,203
21,80.0,245
22,80.0,258
23,80.0,280
24,280.0,194
25,140.0,205
26,1420.0,186
27,1220.0,121
28,80.0,228
29,1320.0,178
30,1220.0,146
31,80.0,218
32,1420.0,201
33,300.0,159
34,1320.0,181
35,1320.0,202
36,1220.0,199
37,1320.0,192
38,80.0,233
39,80.0,173

