,answer,token_usage
0,105413.52,315
1,9360.0,215
2,10080.0,220
3,7380.0,183
4,10080.0,185
5,878.46,238
6,7920.0,211
7,7920.0,102
8,9360.0,195
9,9360.0,244
10,7920.0,108
11,7920.0,110
12,9360.0,219
13,9401.088,145
14,7920.0,134
15,7920.0,90
16,878.46,219
17,7920.0,145
18,9360.0,170
19,7920.0,170
20,7380.0,200
21,9360.0,196
22,9583.2,300
23,7920.0,169
24,9360.0,234
25,7920.0,51
26,7920.0,146
27,8640.0,99
28,8304.0,147
29,9583.2,207
30,7920.0,157
31,7920.0,112
32,7920.0,139
33,9360.0,191
34,7920.0,148
35,7920.0,148
36,9360.0,238
37,7920.0,73
38,7920.0,177

