,answer,token_usage
0,1600.0,171
1,800.0,88
2,960.0,102
3,1600.0,143
4,1600.0,151
5,960.0,65
6,960.0,75
7,1200.0,128
8,800.0,70
9,1200.0,184
10,800.0,101
11,640.0,85
12,800.0,77
13,1600.0,145
14,1600.0,162
15,1200.0,182
16,720.0,173
17,1200.0,142
18,960.0,86
19,1200.0,161
20,1600.0,166
21,800.0,74
22,1600.0,164
23,960.0,74
24,1600.0,149
25,1600.0,212
26,1200.0,127
27,1200.0,100
28,640.0,70
29,880.0,177
30,640.0,72
31,1600.0,121
32,1200.0,103
33,1600.0,190
34,1200.0,157
35,1200.0,154
36,1200.0,182
37,1200.0,157
38,1200.0,164
39,800.0,111

