,answer,token_usage
0,104.0,915
1,199.0,1874
2,104.0,850
3,104.0,1682
4,104.0,1042
5,104.0,786
6,104.0,2130
7,199.0,1170
8,199.0,1507
9,199.0,1631
10,199.0,1533
11,24.752,3939
12,199.0,1918
13,104.0,978
14,104.0,2514
15,104.0,1234
16,104.0,1363
17,199.0,2460
18,199.0,786
19,199.0,1598
20,104.0,916
21,199.0,2395
22,104.0,1042
23,104.0,1106
24,199.0,2331
25,104.0,1112
26,104.0,978
27,104.0,1432
28,199.0,1661
29,199.0,3553
30,199.0,1374
31,104.0,1170
32,104.0,1106
33,199.0,978
34,199.0,2779
35,104.0,1298
36,104.0,1234
37,199.0,1748
38,294.0,1496
39,104.0,1426

