,answer,token_usage
0,116.0,338
1,116.0,274
2,116.0,338
3,116.0,274
4,116.0,338
5,116.0,274
6,116.0,338
7,116.0,338
8,116.0,210
9,116.0,210
10,116.0,344
11,116.0,274
12,116.0,279
13,116.0,274
14,116.0,274
15,116.0,210
16,116.0,274
17,116.0,338
18,116.0,210
19,116.0,274
20,116.0,274
21,116.0,274
22,116.0,279
23,116.0,274
24,116.0,338
25,116.0,210
26,116.0,274
27,116.0,274
28,116.0,210
29,116.0,274
30,116.0,279
31,116.0,274
32,116.0,340
33,116.0,338
34,116.0,214
35,116.0,209
36,116.0,274
37,116.0,210
38,116.0,210
39,116.0,338

