,answer,token_usage
0,211.0,1106
1,211.0,1298
2,211.0,2066
3,211.0,791
4,211.0,2004
5,211.0,1106
6,211.0,2132
7,211.0,1682
8,211.0,2582
9,211.0,2002
10,211.0,2130
11,211.0,978
12,211.0,1300
13,211.0,2834
14,211.0,2130
15,211.0,1426
16,211.0,1618
17,211.0,1238
18,211.0,1938
19,211.0,2515
20,16.0,4498
21,211.0,2515
22,211.0,978
23,211.0,1171
24,211.0,1490
25,211.0,2389
26,211.0,1621
27,211.0,4498
28,211.0,2900
29,2311.0,1179
30,211.0,1234
31,211.0,3089
32,211.0,2002
33,211.0,1619
34,211.0,2707
35,211.0,2964
36,211.0,1364
37,211.0,1811
38,211.0,2135
39,211.0,1938

