,answer,token_usage
0,23.0,1938
1,23.0,2387
2,23.0,3092
3,23.0,1426
4,239.0,1810
5,23.0,2131
6,23.0,5139
7,23.0,1426
8,23.0,1298
9,23.0,1618
10,23.0,3346
11,11.0,3346
12,13.0,3602
13,23.0,978
14,23.0,1684
15,23.0,2387
16,23.0,1170
17,23.0,2643
18,23.0,2002
19,149.0,4050
20,23.0,3154
21,23.0,1682
22,49.0,3857
23,23.0,851
24,23.0,1812
25,23.0,1874
26,23.0,1746
27,23.0,1938
28,23.0,1362
29,23.0,2706
30,23.0,1938
31,23.0,1875
32,23.0,2642
33,23.0,1746
34,23.0,2130
35,23.0,3154
36,23.0,2450
37,23.0,2450
38,23.0,5013
39,23.0,1298

