,answer,token_usage
0,60.0,2197
1,80.0,2387
2,80.0,2834
3,60.0,978
4,80.0,2002
5,80.0,3027
6,80.0,2069
7,60.0,786
8,60.0,850
9,60.0,2514
10,60.0,2130
11,80.0,2513
12,80.0,2834
13,60.0,3282
14,80.0,1298
15,80.0,1490
16,80.0,2389
17,80.0,2193
18,80.0,658
19,80.0,2386
20,80.0,658
21,80.0,978
22,80.0,3346
23,160.0,1109
24,80.0,850
25,80.0,533
26,60.0,722
27,80.0,1745
28,80.0,466
29,80.0,1107
30,60.0,146
31,80.0,850
32,80.0,3154
33,60.0,2578
34,100.0,1949
35,80.0,338
36,60.0,1105
37,80.0,2130
38,80.0,1170
39,80.0,2261

