,answer,token_usage
0,7.0,1426
1,601.0,2450
2,1.0,722
3,6.0,786
4,1.0,850
5,6.0,1365
6,601.0,5138
7,7.0,1298
8,601.0,1816
9,601.0,4178
10,7.0,1362
11,6.0,1681
12,1.0,535
13,7.0,1298
14,601.0,2194
15,7.0,2133
16,601.0,2583
17,601.0,2200
18,7.0,978
19,1.0,658
20,1.0,791
21,7.0,1362
22,601.0,2962
23,7.0,914
24,1.0,850
25,601.0,2194
26,1.0,658
27,7.0,1618
28,601.0,1298
29,601.0,2578
30,7.0,1298
31,7.0,1874
32,601.0,3032
33,7.0,2322
34,7.0,1553
35,7.0,1427
36,601.0,2452
37,601.0,2514
38,1201.0,3098
39,601.0,2775

