,answer,token_usage
0,294.0,407
1,294.0,407
2,294.0,337
3,294.0,472
4,294.0,279
5,294.0,471
6,294.0,407
7,294.0,343
8,120.0,599
9,294.0,471
10,294.0,407
11,294.0,279
12,294.0,343
13,294.0,279
14,294.0,273
15,294.0,407
16,294.0,471
17,294.0,343
18,294.0,343
19,294.0,407
20,294.0,407
21,294.0,343
22,294.0,471
23,294.0,343
24,294.0,410
25,294.0,407
26,294.0,471
27,294.0,343
28,294.0,408
29,294.0,343
30,294.0,471
31,294.0,343
32,294.0,274
33,294.0,343
34,294.0,407
35,294.0,408
36,294.0,343
37,294.0,410
38,294.0,407
39,294.0,407

