,answer,token_usage
0,1024.0,2260
1,900.0,2008
2,2.0,2002
3,902.0,1809
4,2.0,2322
5,902.0,2898
6,1024.0,2205
7,902.0,2391
8,902.0,2321
9,902.0,1622
10,1024.0,1497
11,902.0,2002
12,3420250.0,3423
13,1024.0,2138
14,902.0,2449
15,902.0,1750
16,1024.0,1876
17,26.0,1745
18,902.0,1815
19,932.0,2904
20,1024.0,1240
21,1024.0,1754
22,14528.0,1688
23,2.0,2514
24,1024.0,1882
25,1024.0,1562
26,1024.0,1306
27,2.0,1873
28,902.0,2135
29,902.0,2322
30,1024.0,1879
31,1024.0,1437
32,1024.0,1882
33,902.0,2007
34,902.0,4625
35,902.0,2776
36,14528.0,2137
37,512.0,1624
38,1024.0,1434
39,2.0,1490

