,answer,token_usage
0,216.0,1362
1,236.0,7123
2,236.0,2834
3,236.0,5137
4,236.0,4627
5,236.0,1426
6,236.0,3155
7,236.0,914
8,236.0,2578
9,212.0,6870
10,212.0,5523
11,236.0,3538
12,236.0,2130
13,236.0,1234
14,208.0,7569
15,236.0,5650
16,236.0,4945
17,236.0,1298
18,126.0,4565
19,236.0,1747
20,208.0,5139
21,236.0,2770
22,236.0,3731
23,236.0,3346
24,236.0,979
25,212.0,4754
26,236.0,6289
27,236.0,3473
28,236.0,2642
29,236.0,6675
30,236.0,722
31,236.0,4882
32,210.0,4629
33,236.0,2386
34,126.0,6998
35,236.0,2194
36,236.0,3027
37,236.0,1810
38,236.0,8083
39,236.0,3218

