,answer,token_usage
0,446.0,2450
1,32.0,6740
2,699.0,8082
3,896.0,849
4,699.0,5266
5,699.0,6738
6,699.0,7764
7,699.0,3410
8,699.0,3154
9,699.0,3731
10,699.0,8404
11,702.0,3154
12,699.0,2451
13,699.0,2386
14,446.0,1170
15,699.0,8786
16,699.0,6802
17,699.0,3028
18,446.0,2260
19,446.0,1234
20,699.0,4690
21,699.0,3090
22,699.0,8853
23,699.0,5075
24,699.0,3602
25,699.0,5010
26,699.0,6803
27,699.0,4882
28,699.0,1554
29,699.0,4180
30,699.0,4050
31,699.0,8660
32,699.0,2258
33,446.0,850
34,699.0,2642
35,446.0,1170
36,699.0,6612
37,699.0,2131
38,699.0,3474
39,446.0,1234

