,answer,token_usage
0,113.0,4050
1,87.0,2258
2,113.0,3476
3,169.0,2966
4,113.0,3731
5,57.0,2515
6,28.0,2836
7,17.0,4819
8,113.0,5074
9,35.0,4564
10,13.0,2643
11,1.0,2834
12,28.0,2001
13,23.0,2706
14,13.0,5587
15,217.0,4947
16,57.0,2578
17,113.0,6418
18,57.0,3860
19,6.0,4883
20,57.0,2450
21,87.0,4882
22,31.0,3090
23,87.0,4114
24,59.0,2836
25,4.0,5397
26,113.0,5906
27,3268.0,3539
28,19.0,3601
29,13.0,4626
30,57.0,2578
31,87.0,7955
32,19.0,4562
33,2036.0,2771
34,13.0,2962
35,57.0,3347
36,57.0,4628
37,23.0,5589
38,43.0,3794
39,57.0,2900

