,answer,token_usage
0,240.0,173
1,180.0,139
2,240.0,117
3,240.0,158
4,160.0,118
5,160.0,120
6,160.0,140
7,160.0,122
8,140.0,155
9,160.0,116
10,240.0,190
11,160.0,129
12,240.0,148
13,240.0,166
14,240.0,173
15,200.0,165
16,240.0,152
17,240.0,146
18,240.0,193
19,240.0,157
20,240.0,191
21,160.0,169
22,160.0,144
23,240.0,157
24,240.0,166
25,160.0,160
26,160.0,137
27,200.0,165
28,160.0,137
29,160.0,132
30,160.0,123
31,240.0,166
32,240.0,164
33,160.0,113
34,160.0,123
35,240.0,156
36,160.0,165
37,240.0,199
38,160.0,152
39,160.0,163

