,answer,token_usage
0,500.0,106
1,500.0,100
2,500.0,112
3,500.0,103
4,500.0,115
5,500.0,94
6,500.0,109
7,500.0,95
8,500.0,154
9,500.0,119
10,500.0,100
11,500.0,96
12,500.0,110
13,500.0,106
14,500.0,107
15,500.0,129
16,500.0,120
17,500.0,153
18,500.0,96
19,500.0,121
20,500.0,92
21,500.0,143
22,500.0,118
23,500.0,93
24,500.0,109
25,500.0,115
26,500.0,140
27,500.0,114
28,500.0,115
29,500.0,93
30,500.0,101
31,500.0,84
32,500.0,108
33,500.0,111
34,500.0,95
35,500.0,95
36,500.0,121
37,500.0,105
38,500.0,101
39,500.0,104

