,answer,token_usage
0,280.0,121
1,280.0,138
2,280.0,169
3,280.0,123
4,280.0,136
5,280.0,143
6,280.0,135
7,280.0,118
8,280.0,149
9,280.0,125
10,280.0,135
11,280.0,128
12,280.0,134
13,280.0,216
14,280.0,119
15,280.0,165
16,280.0,147
17,280.0,207
18,280.0,139
19,280.0,142
20,280.0,113
21,280.0,114
22,280.0,155
23,280.0,138
24,280.0,119
25,280.0,111
26,280.0,134
27,280.0,130
28,280.0,113
29,280.0,147
30,280.0,163
31,280.0,260
32,280.0,124
33,280.0,118
34,280.0,159
35,280.0,165
36,280.0,106
37,280.0,205
38,280.0,145
39,280.0,88

