,answer,token_usage
0,100.0,135
1,100.0,110
2,100.0,121
3,120.0,88
4,100.0,90
5,100.0,128
6,100.0,92
7,100.0,149
8,100.0,128
9,100.0,114
10,100.0,125
11,100.0,111
12,100.0,139
13,100.0,108
14,100.0,119
15,100.0,158
16,100.0,139
17,100.0,135
18,100.0,133
19,100.0,116
20,100.0,154
21,100.0,130
22,100.0,85
23,100.0,87
24,100.0,82
25,100.0,93
26,100.0,137
27,100.0,122
28,100.0,99
29,100.0,102
30,100.0,112
31,100.0,94
32,100.0,141
33,100.0,141
34,100.0,114
35,100.0,95
36,100.0,106
37,100.0,109
38,100.0,112
39,100.0,123

