,answer,token_usage
0,108.24,69
1,106.12,199
2,106.12,158
3,106.12079999999999,122
4,106.06,86
5,106.12,190
6,106.0,165
7,106.1208,132
8,108.12,59
9,106.12,170
10,106.12,133
11,106.12,178
12,106.12,155
13,106.12,132
14,106.12,171
15,106.0,83
16,106.12,169
17,108.18,109
18,106.12079999999999,115
19,106.12,169
20,108.12,63
21,106.12,153
22,106.12,175
23,108.12,73
24,106.12,190
25,106.12,150
26,106.08,79
27,106.12,180
28,106.12,156
29,106.12,177
30,106.12,138
31,106.12,173
32,106.12,165
33,106.12,160
34,106.12,179
35,108.24,60
36,106.12,164
37,108.18,71
38,106.12,200
39,106.0,163

