,answer,token_usage
0,243.0,155
1,243.0,143
2,243.0,142
3,243.0,171
4,243.0,123
5,243.0,178
6,243.0,135
7,243.0,165
8,243.0,115
9,243.0,168
10,243.0,153
11,243.0,160
12,187.5,107
13,243.0,207
14,243.0,172
15,243.0,109
16,243.0,182
17,243.0,162
18,198.0,125
19,243.0,150
20,243.0,108
21,243.0,161
22,243.0,141
23,202.5,135
24,243.0,180
25,343.0,150
26,243.0,168
27,243.0,165
28,243.0,120
29,243.0,156
30,183.0,110
31,243.0,91
32,243.0,150
33,243.0,178
34,243.0,134
35,237.0,103
36,243.0,90
37,243.0,122
38,243.0,168
39,243.0,160

