,answer,token_usage
0,132.0,144
1,132.0,181
2,132.0,149
3,132.0,135
4,132.0,88
5,132.0,102
6,132.0,118
7,132.0,179
8,132.0,120
9,132.0,121
10,132.0,138
11,132.0,197
12,132.0,117
13,132.0,152
14,86.0,111
15,132.0,130
16,132.0,123
17,132.0,111
18,132.0,121
19,132.0,118
20,132.0,156
21,132.0,112
22,132.0,113
23,136.0,55
24,132.0,132
25,136.0,63
26,132.0,97
27,132.0,120
28,132.0,151
29,132.0,162
30,132.0,155
31,132.0,152
32,132.0,145
33,132.0,156
34,132.0,185
35,132.0,120
36,132.0,141
37,132.0,130
38,136.0,71
39,132.0,102

