,answer,token_usage
0,140.0,219
1,140.0,166
2,140.0,206
3,140.0,210
4,140.0,262
5,140.0,238
6,140.0,211
7,140.0,217
8,140.0,216
9,140.0,228
10,140.0,221
11,140.0,186
12,140.0,243
13,140.0,255
14,140.0,193
15,140.0,188
16,140.0,218
17,140.0,225
18,140.0,245
19,140.0,209
20,140.0,230
21,140.0,213
22,140.0,167
23,140.0,217
24,140.0,217
25,140.0,189
26,140.0,211
27,105.0,146
28,140.0,215
29,140.0,219
30,140.0,211
31,140.0,190
32,140.0,192
33,140.0,246
34,140.0,209
35,140.0,194
36,140.0,239
37,140.0,215
38,80.0,133
39,140.0,221

