,answer,token_usage
0,36.0,112
1,36.0,84
2,36.0,146
3,36.0,128
4,36.0,140
5,36.0,128
6,36.0,120
7,36.0,160
8,36.0,127
9,36.0,127
10,36.0,139
11,36.0,111
12,36.0,162
13,36.0,124
14,36.0,108
15,36.0,99
16,36.0,129
17,36.0,129
18,36.0,123
19,36.0,110
20,36.0,101
21,36.0,101
22,36.0,97
23,36.0,106
24,36.0,152
25,36.0,130
26,36.0,138
27,36.0,136
28,36.0,149
29,36.0,113
30,36.0,128
31,36.0,115
32,36.0,107
33,36.36363636363637,175
34,36.0,148
35,36.36,191
36,36.0,100
37,36.0,96
38,36.0,123
39,36.0,115

