,answer,token_usage
0,520.0,125
1,520.0,132
2,520.0,157
3,520.0,188
4,520.0,145
5,520.0,207
6,520.0,163
7,520.0,116
8,520.0,212
9,520.0,143
10,520.0,114
11,520.0,110
12,520.0,213
13,520.0,175
14,520.0,150
15,520.0,198
16,520.0,193
17,520.0,109
18,520.0,182
19,520.0,169
20,520.0,104
21,520.0,216
22,520.0,157
23,520.0,136
24,468.0,133
25,520.0,165
26,520.0,134
27,520.0,164
28,520.0,211
29,520.0,187
30,520.0,120
31,520.0,115
32,520.0,133
33,520.0,152
34,520.0,101
35,520.0,170
36,520.0,158
37,520.0,165
38,520.0,143
39,520.0,166

