,answer,token_usage
0,135.0,196
1,135.0,169
2,135.0,188
3,135.0,176
4,135.0,170
5,135.0,210
6,135.0,227
7,135.0,208
8,135.0,104
9,135.0,177
10,135.0,213
11,135.0,224
12,135.0,245
13,135.0,201
14,135.0,128
15,18.0,143
16,135.0,212
17,135.0,167
18,135.0,194
19,135.0,145
20,135.0,132
21,135.0,169
22,135.0,196
23,135.0,169
24,135.0,186
25,135.0,186
26,135.0,196
27,135.0,195
28,135.0,199
29,135.0,237
30,135.0,204
31,135.0,190
32,135.0,216
33,135.0,209
34,135.0,176
35,135.0,199
36,135.0,206
37,135.0,200
38,135.0,190
39,135.0,201

